"country","year","month","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Bolivia,2003,"04",580,0.097,51.2,69.3,Americas
Bolivia,2003,"04",525,0.097,51.2,69.3,Americas
Bolivia,2003,"04",537,0.097,51.2,69.3,Americas
Bolivia,2003,"04",636,0.101,51.2,69.3,Americas
Bolivia,2003,"04",580,0.101,51.2,69.3,Americas
Bolivia,2003,"04",525,0.101,51.2,69.3,Americas
Bolivia,2003,"04",537,0.101,51.2,69.3,Americas
Bolivia,2003,"04",636,0.147,51.2,69.3,Americas
Bolivia,2003,"04",580,0.147,51.2,69.3,Americas
Bolivia,2003,"04",525,0.147,51.2,69.3,Americas
Bolivia,2003,"04",537,0.147,51.2,69.3,Americas
Bolivia,2003,"04",636,0.121,51.2,69.3,Americas
Bolivia,2003,"04",580,0.121,51.2,69.3,Americas
Bolivia,2003,"04",525,0.121,51.2,69.3,Americas
Bolivia,2003,"04",537,0.121,51.2,69.3,Americas
Bolivia,2003,"05",547,0.064,51.2,69.3,Americas
Bolivia,2003,"05",493,0.064,51.2,69.3,Americas
Bolivia,2003,"05",560,0.064,51.2,69.3,Americas
Bolivia,2003,"05",539,0.064,51.2,69.3,Americas
Bolivia,2003,"05",547,0.069,51.2,69.3,Americas
Bolivia,2003,"05",493,0.069,51.2,69.3,Americas
Bolivia,2003,"05",560,0.069,51.2,69.3,Americas
Bolivia,2003,"05",539,0.069,51.2,69.3,Americas
Bolivia,2003,"05",547,0.053,51.2,69.3,Americas
Bolivia,2003,"05",493,0.053,51.2,69.3,Americas
Bolivia,2003,"05",560,0.053,51.2,69.3,Americas
Bolivia,2003,"05",539,0.053,51.2,69.3,Americas
Bolivia,2003,"05",547,0.064,51.2,69.3,Americas
Bolivia,2003,"05",493,0.064,51.2,69.3,Americas
Bolivia,2003,"05",560,0.064,51.2,69.3,Americas
Bolivia,2003,"05",539,0.064,51.2,69.3,Americas
Bolivia,2003,"06",526,0.058,51.2,69.3,Americas
Bolivia,2003,"06",521,0.058,51.2,69.3,Americas
Bolivia,2003,"06",506,0.058,51.2,69.3,Americas
Bolivia,2003,"06",567,0.058,51.2,69.3,Americas
Bolivia,2003,"06",529,0.058,51.2,69.3,Americas
Bolivia,2003,"06",526,0.042,51.2,69.3,Americas
Bolivia,2003,"06",521,0.042,51.2,69.3,Americas
Bolivia,2003,"06",506,0.042,51.2,69.3,Americas
Bolivia,2003,"06",567,0.042,51.2,69.3,Americas
Bolivia,2003,"06",529,0.042,51.2,69.3,Americas
Bolivia,2003,"06",526,0.039,51.2,69.3,Americas
Bolivia,2003,"06",521,0.039,51.2,69.3,Americas
Bolivia,2003,"06",506,0.039,51.2,69.3,Americas
Bolivia,2003,"06",567,0.039,51.2,69.3,Americas
Bolivia,2003,"06",529,0.039,51.2,69.3,Americas
Bolivia,2003,"06",526,0.047,51.2,69.3,Americas
Bolivia,2003,"06",521,0.047,51.2,69.3,Americas
Bolivia,2003,"06",506,0.047,51.2,69.3,Americas
Bolivia,2003,"06",567,0.047,51.2,69.3,Americas
Bolivia,2003,"06",529,0.047,51.2,69.3,Americas
Bolivia,2003,"06",526,0.038,51.2,69.3,Americas
Bolivia,2003,"06",521,0.038,51.2,69.3,Americas
Bolivia,2003,"06",506,0.038,51.2,69.3,Americas
Bolivia,2003,"06",567,0.038,51.2,69.3,Americas
Bolivia,2003,"06",529,0.038,51.2,69.3,Americas
Bolivia,2003,"07",475,0.029,51.2,69.3,Americas
Bolivia,2003,"07",520,0.029,51.2,69.3,Americas
Bolivia,2003,"07",480,0.029,51.2,69.3,Americas
Bolivia,2003,"07",523,0.029,51.2,69.3,Americas
Bolivia,2003,"07",475,0.023,51.2,69.3,Americas
Bolivia,2003,"07",520,0.023,51.2,69.3,Americas
Bolivia,2003,"07",480,0.023,51.2,69.3,Americas
Bolivia,2003,"07",523,0.023,51.2,69.3,Americas
Bolivia,2003,"07",475,0.021,51.2,69.3,Americas
Bolivia,2003,"07",520,0.021,51.2,69.3,Americas
Bolivia,2003,"07",480,0.021,51.2,69.3,Americas
Bolivia,2003,"07",523,0.021,51.2,69.3,Americas
Bolivia,2003,"07",475,0.018,51.2,69.3,Americas
Bolivia,2003,"07",520,0.018,51.2,69.3,Americas
Bolivia,2003,"07",480,0.018,51.2,69.3,Americas
Bolivia,2003,"07",523,0.018,51.2,69.3,Americas
Bolivia,2003,"08",595,0.019,51.2,69.3,Americas
Bolivia,2003,"08",578,0.019,51.2,69.3,Americas
Bolivia,2003,"08",566,0.019,51.2,69.3,Americas
Bolivia,2003,"08",641,0.019,51.2,69.3,Americas
Bolivia,2003,"08",557,0.019,51.2,69.3,Americas
Bolivia,2003,"08",595,0.016,51.2,69.3,Americas
Bolivia,2003,"08",578,0.016,51.2,69.3,Americas
Bolivia,2003,"08",566,0.016,51.2,69.3,Americas
Bolivia,2003,"08",641,0.016,51.2,69.3,Americas
Bolivia,2003,"08",557,0.016,51.2,69.3,Americas
Bolivia,2003,"08",595,0.022,51.2,69.3,Americas
Bolivia,2003,"08",578,0.022,51.2,69.3,Americas
Bolivia,2003,"08",566,0.022,51.2,69.3,Americas
Bolivia,2003,"08",641,0.022,51.2,69.3,Americas
Bolivia,2003,"08",557,0.022,51.2,69.3,Americas
Bolivia,2003,"08",595,0.018,51.2,69.3,Americas
Bolivia,2003,"08",578,0.018,51.2,69.3,Americas
Bolivia,2003,"08",566,0.018,51.2,69.3,Americas
Bolivia,2003,"08",641,0.018,51.2,69.3,Americas
Bolivia,2003,"08",557,0.018,51.2,69.3,Americas
Bolivia,2003,"08",595,0.018,51.2,69.3,Americas
Bolivia,2003,"08",578,0.018,51.2,69.3,Americas
Bolivia,2003,"08",566,0.018,51.2,69.3,Americas
Bolivia,2003,"08",641,0.018,51.2,69.3,Americas
Bolivia,2003,"08",557,0.018,51.2,69.3,Americas
Bolivia,2003,"09",625,0.049,51.2,69.3,Americas
Bolivia,2003,"09",553,0.049,51.2,69.3,Americas
Bolivia,2003,"09",607,0.049,51.2,69.3,Americas
Bolivia,2003,"09",613,0.049,51.2,69.3,Americas
Bolivia,2003,"09",625,0.019,51.2,69.3,Americas
Bolivia,2003,"09",553,0.019,51.2,69.3,Americas
Bolivia,2003,"09",607,0.019,51.2,69.3,Americas
Bolivia,2003,"09",613,0.019,51.2,69.3,Americas
Bolivia,2003,"09",625,0.041,51.2,69.3,Americas
Bolivia,2003,"09",553,0.041,51.2,69.3,Americas
Bolivia,2003,"09",607,0.041,51.2,69.3,Americas
Bolivia,2003,"09",613,0.041,51.2,69.3,Americas
Bolivia,2003,"09",625,0.031,51.2,69.3,Americas
Bolivia,2003,"09",553,0.031,51.2,69.3,Americas
Bolivia,2003,"09",607,0.031,51.2,69.3,Americas
Bolivia,2003,"09",613,0.031,51.2,69.3,Americas
Bolivia,2003,"10",475,0.054,51.2,69.3,Americas
Bolivia,2003,"10",366,0.054,51.2,69.3,Americas
Bolivia,2003,"10",448,0.054,51.2,69.3,Americas
Bolivia,2003,"10",405,0.054,51.2,69.3,Americas
Bolivia,2003,"10",475,0.035,51.2,69.3,Americas
Bolivia,2003,"10",366,0.035,51.2,69.3,Americas
Bolivia,2003,"10",448,0.035,51.2,69.3,Americas
Bolivia,2003,"10",405,0.035,51.2,69.3,Americas
Bolivia,2003,"10",475,0.035,51.2,69.3,Americas
Bolivia,2003,"10",366,0.035,51.2,69.3,Americas
Bolivia,2003,"10",448,0.035,51.2,69.3,Americas
Bolivia,2003,"10",405,0.035,51.2,69.3,Americas
Bolivia,2003,"10",475,0.044,51.2,69.3,Americas
Bolivia,2003,"10",366,0.044,51.2,69.3,Americas
Bolivia,2003,"10",448,0.044,51.2,69.3,Americas
Bolivia,2003,"10",405,0.044,51.2,69.3,Americas
Bolivia,2003,"11",388,0.024,51.2,69.3,Americas
Bolivia,2003,"11",424,0.024,51.2,69.3,Americas
Bolivia,2003,"11",400,0.024,51.2,69.3,Americas
Bolivia,2003,"11",408,0.024,51.2,69.3,Americas
Bolivia,2003,"11",427,0.024,51.2,69.3,Americas
Bolivia,2003,"11",388,0.03,51.2,69.3,Americas
Bolivia,2003,"11",424,0.03,51.2,69.3,Americas
Bolivia,2003,"11",400,0.03,51.2,69.3,Americas
Bolivia,2003,"11",408,0.03,51.2,69.3,Americas
Bolivia,2003,"11",427,0.03,51.2,69.3,Americas
Bolivia,2003,"11",388,0.031,51.2,69.3,Americas
Bolivia,2003,"11",424,0.031,51.2,69.3,Americas
Bolivia,2003,"11",400,0.031,51.2,69.3,Americas
Bolivia,2003,"11",408,0.031,51.2,69.3,Americas
Bolivia,2003,"11",427,0.031,51.2,69.3,Americas
Bolivia,2003,"11",388,0.032,51.2,69.3,Americas
Bolivia,2003,"11",424,0.032,51.2,69.3,Americas
Bolivia,2003,"11",400,0.032,51.2,69.3,Americas
Bolivia,2003,"11",408,0.032,51.2,69.3,Americas
Bolivia,2003,"11",427,0.032,51.2,69.3,Americas
Bolivia,2003,"11",388,0.044,51.2,69.3,Americas
Bolivia,2003,"11",424,0.044,51.2,69.3,Americas
Bolivia,2003,"11",400,0.044,51.2,69.3,Americas
Bolivia,2003,"11",408,0.044,51.2,69.3,Americas
Bolivia,2003,"11",427,0.044,51.2,69.3,Americas
Bolivia,2003,"12",342,0.01,51.2,69.3,Americas
Bolivia,2003,"12",344,0.01,51.2,69.3,Americas
Bolivia,2003,"12",319,0.01,51.2,69.3,Americas
Bolivia,2003,"12",368,0.01,51.2,69.3,Americas
Bolivia,2003,"12",342,0.011,51.2,69.3,Americas
Bolivia,2003,"12",344,0.011,51.2,69.3,Americas
Bolivia,2003,"12",319,0.011,51.2,69.3,Americas
Bolivia,2003,"12",368,0.011,51.2,69.3,Americas
Bolivia,2003,"12",342,0.012,51.2,69.3,Americas
Bolivia,2003,"12",344,0.012,51.2,69.3,Americas
Bolivia,2003,"12",319,0.012,51.2,69.3,Americas
Bolivia,2003,"12",368,0.012,51.2,69.3,Americas
Bolivia,2003,"12",342,0.016,51.2,69.3,Americas
Bolivia,2003,"12",344,0.016,51.2,69.3,Americas
Bolivia,2003,"12",319,0.016,51.2,69.3,Americas
Bolivia,2003,"12",368,0.016,51.2,69.3,Americas
Bolivia,2004,"01",348,0.07,48.8,69.8,Americas
Bolivia,2004,"01",311,0.07,48.8,69.8,Americas
Bolivia,2004,"01",343,0.07,48.8,69.8,Americas
Bolivia,2004,"01",322,0.07,48.8,69.8,Americas
Bolivia,2004,"01",348,0.091,48.8,69.8,Americas
Bolivia,2004,"01",311,0.091,48.8,69.8,Americas
Bolivia,2004,"01",343,0.091,48.8,69.8,Americas
Bolivia,2004,"01",322,0.091,48.8,69.8,Americas
Bolivia,2004,"01",348,0.018,48.8,69.8,Americas
Bolivia,2004,"01",311,0.018,48.8,69.8,Americas
Bolivia,2004,"01",343,0.018,48.8,69.8,Americas
Bolivia,2004,"01",322,0.018,48.8,69.8,Americas
Bolivia,2004,"01",348,0.01,48.8,69.8,Americas
Bolivia,2004,"01",311,0.01,48.8,69.8,Americas
Bolivia,2004,"01",343,0.01,48.8,69.8,Americas
Bolivia,2004,"01",322,0.01,48.8,69.8,Americas
Bolivia,2004,"02",329,0.034,48.8,69.8,Americas
Bolivia,2004,"02",330,0.034,48.8,69.8,Americas
Bolivia,2004,"02",321,0.034,48.8,69.8,Americas
Bolivia,2004,"02",314,0.034,48.8,69.8,Americas
Bolivia,2004,"02",336,0.034,48.8,69.8,Americas
Bolivia,2004,"02",329,0.03,48.8,69.8,Americas
Bolivia,2004,"02",330,0.03,48.8,69.8,Americas
Bolivia,2004,"02",321,0.03,48.8,69.8,Americas
Bolivia,2004,"02",314,0.03,48.8,69.8,Americas
Bolivia,2004,"02",336,0.03,48.8,69.8,Americas
Bolivia,2004,"02",329,0.068,48.8,69.8,Americas
Bolivia,2004,"02",330,0.068,48.8,69.8,Americas
Bolivia,2004,"02",321,0.068,48.8,69.8,Americas
Bolivia,2004,"02",314,0.068,48.8,69.8,Americas
Bolivia,2004,"02",336,0.068,48.8,69.8,Americas
Bolivia,2004,"02",329,0.034,48.8,69.8,Americas
Bolivia,2004,"02",330,0.034,48.8,69.8,Americas
Bolivia,2004,"02",321,0.034,48.8,69.8,Americas
Bolivia,2004,"02",314,0.034,48.8,69.8,Americas
Bolivia,2004,"02",336,0.034,48.8,69.8,Americas
Bolivia,2004,"02",329,0.046,48.8,69.8,Americas
Bolivia,2004,"02",330,0.046,48.8,69.8,Americas
Bolivia,2004,"02",321,0.046,48.8,69.8,Americas
Bolivia,2004,"02",314,0.046,48.8,69.8,Americas
Bolivia,2004,"02",336,0.046,48.8,69.8,Americas
Bolivia,2004,"03",446,0.056,48.8,69.8,Americas
Bolivia,2004,"03",450,0.056,48.8,69.8,Americas
Bolivia,2004,"03",421,0.056,48.8,69.8,Americas
Bolivia,2004,"03",370,0.056,48.8,69.8,Americas
Bolivia,2004,"03",446,0.037,48.8,69.8,Americas
Bolivia,2004,"03",450,0.037,48.8,69.8,Americas
Bolivia,2004,"03",421,0.037,48.8,69.8,Americas
Bolivia,2004,"03",370,0.037,48.8,69.8,Americas
Bolivia,2004,"03",446,0.023,48.8,69.8,Americas
Bolivia,2004,"03",450,0.023,48.8,69.8,Americas
Bolivia,2004,"03",421,0.023,48.8,69.8,Americas
Bolivia,2004,"03",370,0.023,48.8,69.8,Americas
Bolivia,2004,"03",446,0.028,48.8,69.8,Americas
Bolivia,2004,"03",450,0.028,48.8,69.8,Americas
Bolivia,2004,"03",421,0.028,48.8,69.8,Americas
Bolivia,2004,"03",370,0.028,48.8,69.8,Americas
Bolivia,2004,"04",451,0.04,48.8,69.8,Americas
Bolivia,2004,"04",464,0.04,48.8,69.8,Americas
Bolivia,2004,"04",415,0.04,48.8,69.8,Americas
Bolivia,2004,"04",430,0.04,48.8,69.8,Americas
Bolivia,2004,"04",451,0.042,48.8,69.8,Americas
Bolivia,2004,"04",464,0.042,48.8,69.8,Americas
Bolivia,2004,"04",415,0.042,48.8,69.8,Americas
Bolivia,2004,"04",430,0.042,48.8,69.8,Americas
Bolivia,2004,"04",451,0.045,48.8,69.8,Americas
Bolivia,2004,"04",464,0.045,48.8,69.8,Americas
Bolivia,2004,"04",415,0.045,48.8,69.8,Americas
Bolivia,2004,"04",430,0.045,48.8,69.8,Americas
Bolivia,2004,"04",451,0.035,48.8,69.8,Americas
Bolivia,2004,"04",464,0.035,48.8,69.8,Americas
Bolivia,2004,"04",415,0.035,48.8,69.8,Americas
Bolivia,2004,"04",430,0.035,48.8,69.8,Americas
Bolivia,2004,"05",583,0.032,48.8,69.8,Americas
Bolivia,2004,"05",587,0.032,48.8,69.8,Americas
Bolivia,2004,"05",532,0.032,48.8,69.8,Americas
Bolivia,2004,"05",449,0.032,48.8,69.8,Americas
Bolivia,2004,"05",563,0.032,48.8,69.8,Americas
Bolivia,2004,"05",583,0.051,48.8,69.8,Americas
Bolivia,2004,"05",587,0.051,48.8,69.8,Americas
Bolivia,2004,"05",532,0.051,48.8,69.8,Americas
Bolivia,2004,"05",449,0.051,48.8,69.8,Americas
Bolivia,2004,"05",563,0.051,48.8,69.8,Americas
Bolivia,2004,"05",583,0.026,48.8,69.8,Americas
Bolivia,2004,"05",587,0.026,48.8,69.8,Americas
Bolivia,2004,"05",532,0.026,48.8,69.8,Americas
Bolivia,2004,"05",449,0.026,48.8,69.8,Americas
Bolivia,2004,"05",563,0.026,48.8,69.8,Americas
Bolivia,2004,"05",583,0.032,48.8,69.8,Americas
Bolivia,2004,"05",587,0.032,48.8,69.8,Americas
Bolivia,2004,"05",532,0.032,48.8,69.8,Americas
Bolivia,2004,"05",449,0.032,48.8,69.8,Americas
Bolivia,2004,"05",563,0.032,48.8,69.8,Americas
Bolivia,2004,"05",583,0.049,48.8,69.8,Americas
Bolivia,2004,"05",587,0.049,48.8,69.8,Americas
Bolivia,2004,"05",532,0.049,48.8,69.8,Americas
Bolivia,2004,"05",449,0.049,48.8,69.8,Americas
Bolivia,2004,"05",563,0.049,48.8,69.8,Americas
Bolivia,2004,"06",499,0.028,48.8,69.8,Americas
Bolivia,2004,"06",405,0.028,48.8,69.8,Americas
Bolivia,2004,"06",438,0.028,48.8,69.8,Americas
Bolivia,2004,"06",459,0.028,48.8,69.8,Americas
Bolivia,2004,"06",499,0.039,48.8,69.8,Americas
Bolivia,2004,"06",405,0.039,48.8,69.8,Americas
Bolivia,2004,"06",438,0.039,48.8,69.8,Americas
Bolivia,2004,"06",459,0.039,48.8,69.8,Americas
Bolivia,2004,"06",499,0.024,48.8,69.8,Americas
Bolivia,2004,"06",405,0.024,48.8,69.8,Americas
Bolivia,2004,"06",438,0.024,48.8,69.8,Americas
Bolivia,2004,"06",459,0.024,48.8,69.8,Americas
Bolivia,2004,"06",499,0.015,48.8,69.8,Americas
Bolivia,2004,"06",405,0.015,48.8,69.8,Americas
Bolivia,2004,"06",438,0.015,48.8,69.8,Americas
Bolivia,2004,"06",459,0.015,48.8,69.8,Americas
Bolivia,2004,"07",397,0.021,48.8,69.8,Americas
Bolivia,2004,"07",383,0.021,48.8,69.8,Americas
Bolivia,2004,"07",365,0.021,48.8,69.8,Americas
Bolivia,2004,"07",349,0.021,48.8,69.8,Americas
Bolivia,2004,"07",397,0.015,48.8,69.8,Americas
Bolivia,2004,"07",383,0.015,48.8,69.8,Americas
Bolivia,2004,"07",365,0.015,48.8,69.8,Americas
Bolivia,2004,"07",349,0.015,48.8,69.8,Americas
Bolivia,2004,"07",397,0.015,48.8,69.8,Americas
Bolivia,2004,"07",383,0.015,48.8,69.8,Americas
Bolivia,2004,"07",365,0.015,48.8,69.8,Americas
Bolivia,2004,"07",349,0.015,48.8,69.8,Americas
Bolivia,2004,"07",397,0.026,48.8,69.8,Americas
Bolivia,2004,"07",383,0.026,48.8,69.8,Americas
Bolivia,2004,"07",365,0.026,48.8,69.8,Americas
Bolivia,2004,"07",349,0.026,48.8,69.8,Americas
Bolivia,2004,"08",481,0.025,48.8,69.8,Americas
Bolivia,2004,"08",409,0.025,48.8,69.8,Americas
Bolivia,2004,"08",394,0.025,48.8,69.8,Americas
Bolivia,2004,"08",442,0.025,48.8,69.8,Americas
Bolivia,2004,"08",418,0.025,48.8,69.8,Americas
Bolivia,2004,"08",481,0.02,48.8,69.8,Americas
Bolivia,2004,"08",409,0.02,48.8,69.8,Americas
Bolivia,2004,"08",394,0.02,48.8,69.8,Americas
Bolivia,2004,"08",442,0.02,48.8,69.8,Americas
Bolivia,2004,"08",418,0.02,48.8,69.8,Americas
Bolivia,2004,"08",481,0.018,48.8,69.8,Americas
Bolivia,2004,"08",409,0.018,48.8,69.8,Americas
Bolivia,2004,"08",394,0.018,48.8,69.8,Americas
Bolivia,2004,"08",442,0.018,48.8,69.8,Americas
Bolivia,2004,"08",418,0.018,48.8,69.8,Americas
Bolivia,2004,"08",481,0.029,48.8,69.8,Americas
Bolivia,2004,"08",409,0.029,48.8,69.8,Americas
Bolivia,2004,"08",394,0.029,48.8,69.8,Americas
Bolivia,2004,"08",442,0.029,48.8,69.8,Americas
Bolivia,2004,"08",418,0.029,48.8,69.8,Americas
Bolivia,2004,"08",481,0.017,48.8,69.8,Americas
Bolivia,2004,"08",409,0.017,48.8,69.8,Americas
Bolivia,2004,"08",394,0.017,48.8,69.8,Americas
Bolivia,2004,"08",442,0.017,48.8,69.8,Americas
Bolivia,2004,"08",418,0.017,48.8,69.8,Americas
Bolivia,2004,"09",512,0.011,48.8,69.8,Americas
Bolivia,2004,"09",563,0.011,48.8,69.8,Americas
Bolivia,2004,"09",461,0.011,48.8,69.8,Americas
Bolivia,2004,"09",605,0.011,48.8,69.8,Americas
Bolivia,2004,"09",512,0.014,48.8,69.8,Americas
Bolivia,2004,"09",563,0.014,48.8,69.8,Americas
Bolivia,2004,"09",461,0.014,48.8,69.8,Americas
Bolivia,2004,"09",605,0.014,48.8,69.8,Americas
Bolivia,2004,"09",512,0.016,48.8,69.8,Americas
Bolivia,2004,"09",563,0.016,48.8,69.8,Americas
Bolivia,2004,"09",461,0.016,48.8,69.8,Americas
Bolivia,2004,"09",605,0.016,48.8,69.8,Americas
Bolivia,2004,"09",512,0.011,48.8,69.8,Americas
Bolivia,2004,"09",563,0.011,48.8,69.8,Americas
Bolivia,2004,"09",461,0.011,48.8,69.8,Americas
Bolivia,2004,"09",605,0.011,48.8,69.8,Americas
Bolivia,2004,"10",409,0.02,48.8,69.8,Americas
Bolivia,2004,"10",459,0.02,48.8,69.8,Americas
Bolivia,2004,"10",478,0.02,48.8,69.8,Americas
Bolivia,2004,"10",393,0.02,48.8,69.8,Americas
Bolivia,2004,"10",413,0.02,48.8,69.8,Americas
Bolivia,2004,"10",409,0.018,48.8,69.8,Americas
Bolivia,2004,"10",459,0.018,48.8,69.8,Americas
Bolivia,2004,"10",478,0.018,48.8,69.8,Americas
Bolivia,2004,"10",393,0.018,48.8,69.8,Americas
Bolivia,2004,"10",413,0.018,48.8,69.8,Americas
Bolivia,2004,"10",409,0.021,48.8,69.8,Americas
Bolivia,2004,"10",459,0.021,48.8,69.8,Americas
Bolivia,2004,"10",478,0.021,48.8,69.8,Americas
Bolivia,2004,"10",393,0.021,48.8,69.8,Americas
Bolivia,2004,"10",413,0.021,48.8,69.8,Americas
Bolivia,2004,"10",409,0.012,48.8,69.8,Americas
Bolivia,2004,"10",459,0.012,48.8,69.8,Americas
Bolivia,2004,"10",478,0.012,48.8,69.8,Americas
Bolivia,2004,"10",393,0.012,48.8,69.8,Americas
Bolivia,2004,"10",413,0.012,48.8,69.8,Americas
Bolivia,2004,"10",409,0.015,48.8,69.8,Americas
Bolivia,2004,"10",459,0.015,48.8,69.8,Americas
Bolivia,2004,"10",478,0.015,48.8,69.8,Americas
Bolivia,2004,"10",393,0.015,48.8,69.8,Americas
Bolivia,2004,"10",413,0.015,48.8,69.8,Americas
Bolivia,2004,"11",478,0.016,48.8,69.8,Americas
Bolivia,2004,"11",433,0.016,48.8,69.8,Americas
Bolivia,2004,"11",459,0.016,48.8,69.8,Americas
Bolivia,2004,"11",428,0.016,48.8,69.8,Americas
Bolivia,2004,"11",478,0.017,48.8,69.8,Americas
Bolivia,2004,"11",433,0.017,48.8,69.8,Americas
Bolivia,2004,"11",459,0.017,48.8,69.8,Americas
Bolivia,2004,"11",428,0.017,48.8,69.8,Americas
Bolivia,2004,"11",478,0.022,48.8,69.8,Americas
Bolivia,2004,"11",433,0.022,48.8,69.8,Americas
Bolivia,2004,"11",459,0.022,48.8,69.8,Americas
Bolivia,2004,"11",428,0.022,48.8,69.8,Americas
Bolivia,2004,"11",478,0.017,48.8,69.8,Americas
Bolivia,2004,"11",433,0.017,48.8,69.8,Americas
Bolivia,2004,"11",459,0.017,48.8,69.8,Americas
Bolivia,2004,"11",428,0.017,48.8,69.8,Americas
Bolivia,2004,"12",407,0.016,48.8,69.8,Americas
Bolivia,2004,"12",355,0.016,48.8,69.8,Americas
Bolivia,2004,"12",314,0.016,48.8,69.8,Americas
Bolivia,2004,"12",389,0.016,48.8,69.8,Americas
Bolivia,2004,"12",407,0.015,48.8,69.8,Americas
Bolivia,2004,"12",355,0.015,48.8,69.8,Americas
Bolivia,2004,"12",314,0.015,48.8,69.8,Americas
Bolivia,2004,"12",389,0.015,48.8,69.8,Americas
Bolivia,2004,"12",407,0.019,48.8,69.8,Americas
Bolivia,2004,"12",355,0.019,48.8,69.8,Americas
Bolivia,2004,"12",314,0.019,48.8,69.8,Americas
Bolivia,2004,"12",389,0.019,48.8,69.8,Americas
Bolivia,2004,"12",407,0.016,48.8,69.8,Americas
Bolivia,2004,"12",355,0.016,48.8,69.8,Americas
Bolivia,2004,"12",314,0.016,48.8,69.8,Americas
Bolivia,2004,"12",389,0.016,48.8,69.8,Americas
Bolivia,2005,"01",273,0.02,46.6,70.2,Americas
Bolivia,2005,"01",281,0.02,46.6,70.2,Americas
Bolivia,2005,"01",275,0.02,46.6,70.2,Americas
Bolivia,2005,"01",294,0.02,46.6,70.2,Americas
Bolivia,2005,"01",272,0.02,46.6,70.2,Americas
Bolivia,2005,"01",273,0.015,46.6,70.2,Americas
Bolivia,2005,"01",281,0.015,46.6,70.2,Americas
Bolivia,2005,"01",275,0.015,46.6,70.2,Americas
Bolivia,2005,"01",294,0.015,46.6,70.2,Americas
Bolivia,2005,"01",272,0.015,46.6,70.2,Americas
Bolivia,2005,"01",273,0.041,46.6,70.2,Americas
Bolivia,2005,"01",281,0.041,46.6,70.2,Americas
Bolivia,2005,"01",275,0.041,46.6,70.2,Americas
Bolivia,2005,"01",294,0.041,46.6,70.2,Americas
Bolivia,2005,"01",272,0.041,46.6,70.2,Americas
Bolivia,2005,"01",273,0.029,46.6,70.2,Americas
Bolivia,2005,"01",281,0.029,46.6,70.2,Americas
Bolivia,2005,"01",275,0.029,46.6,70.2,Americas
Bolivia,2005,"01",294,0.029,46.6,70.2,Americas
Bolivia,2005,"01",272,0.029,46.6,70.2,Americas
Bolivia,2005,"01",273,0.015,46.6,70.2,Americas
Bolivia,2005,"01",281,0.015,46.6,70.2,Americas
Bolivia,2005,"01",275,0.015,46.6,70.2,Americas
Bolivia,2005,"01",294,0.015,46.6,70.2,Americas
Bolivia,2005,"01",272,0.015,46.6,70.2,Americas
Bolivia,2005,"02",269,0.032,46.6,70.2,Americas
Bolivia,2005,"02",282,0.032,46.6,70.2,Americas
Bolivia,2005,"02",263,0.032,46.6,70.2,Americas
Bolivia,2005,"02",255,0.032,46.6,70.2,Americas
Bolivia,2005,"02",269,0.038,46.6,70.2,Americas
Bolivia,2005,"02",282,0.038,46.6,70.2,Americas
Bolivia,2005,"02",263,0.038,46.6,70.2,Americas
Bolivia,2005,"02",255,0.038,46.6,70.2,Americas
Bolivia,2005,"02",269,0.029,46.6,70.2,Americas
Bolivia,2005,"02",282,0.029,46.6,70.2,Americas
Bolivia,2005,"02",263,0.029,46.6,70.2,Americas
Bolivia,2005,"02",255,0.029,46.6,70.2,Americas
Bolivia,2005,"02",269,0.018,46.6,70.2,Americas
Bolivia,2005,"02",282,0.018,46.6,70.2,Americas
Bolivia,2005,"02",263,0.018,46.6,70.2,Americas
Bolivia,2005,"02",255,0.018,46.6,70.2,Americas
Bolivia,2005,"03",355,0.028,46.6,70.2,Americas
Bolivia,2005,"03",378,0.028,46.6,70.2,Americas
Bolivia,2005,"03",363,0.028,46.6,70.2,Americas
Bolivia,2005,"03",412,0.028,46.6,70.2,Americas
Bolivia,2005,"03",355,0.03,46.6,70.2,Americas
Bolivia,2005,"03",378,0.03,46.6,70.2,Americas
Bolivia,2005,"03",363,0.03,46.6,70.2,Americas
Bolivia,2005,"03",412,0.03,46.6,70.2,Americas
Bolivia,2005,"03",355,0.024,46.6,70.2,Americas
Bolivia,2005,"03",378,0.024,46.6,70.2,Americas
Bolivia,2005,"03",363,0.024,46.6,70.2,Americas
Bolivia,2005,"03",412,0.024,46.6,70.2,Americas
Bolivia,2005,"03",355,0.028,46.6,70.2,Americas
Bolivia,2005,"03",378,0.028,46.6,70.2,Americas
Bolivia,2005,"03",363,0.028,46.6,70.2,Americas
Bolivia,2005,"03",412,0.028,46.6,70.2,Americas
Bolivia,2005,"04",430,0.051,46.6,70.2,Americas
Bolivia,2005,"04",441,0.051,46.6,70.2,Americas
Bolivia,2005,"04",396,0.051,46.6,70.2,Americas
Bolivia,2005,"04",509,0.051,46.6,70.2,Americas
Bolivia,2005,"04",430,0.028,46.6,70.2,Americas
Bolivia,2005,"04",441,0.028,46.6,70.2,Americas
Bolivia,2005,"04",396,0.028,46.6,70.2,Americas
Bolivia,2005,"04",509,0.028,46.6,70.2,Americas
Bolivia,2005,"04",430,0.068,46.6,70.2,Americas
Bolivia,2005,"04",441,0.068,46.6,70.2,Americas
