"year","month","day","country","dengue_activity"
2007,"10","14","Philippines",0.18
2007,"10","14","Singapore",0.126
2007,"10","14","Thailand",NA
2007,"10","14","Venezuela",0.434
2007,"10","21","Argentina",0.034
2007,"10","21","Bolivia",0.021
2007,"10","21","Brazil",0.121
2007,"10","21","India",0.172
2007,"10","21","Indonesia",0.187
2007,"10","21","Mexico",0.586
2007,"10","21","Philippines",0.212
2007,"10","21","Singapore",0.135
2007,"10","21","Thailand",NA
2007,"10","21","Venezuela",0.43
2007,"10","28","Argentina",0.041
2007,"10","28","Bolivia",0.017
2007,"10","28","Brazil",0.122
2007,"10","28","India",0.139
2007,"10","28","Indonesia",0.201
2007,"10","28","Mexico",0.529
2007,"10","28","Philippines",0.2
2007,"10","28","Singapore",0.124
2007,"10","28","Thailand",NA
2007,"10","28","Venezuela",0.417
2007,"11","04","Argentina",0.031
2007,"11","04","Bolivia",0.016
2007,"11","04","Brazil",0.125
2007,"11","04","India",0.11
2007,"11","04","Indonesia",0.222
2007,"11","04","Mexico",0.397
2007,"11","04","Philippines",0.19
2007,"11","04","Singapore",0.12
2007,"11","04","Thailand",NA
2007,"11","04","Venezuela",0.441
2007,"11","11","Argentina",0.034
2007,"11","11","Bolivia",0.014
2007,"11","11","Brazil",0.099
2007,"11","11","India",0.109
2007,"11","11","Indonesia",0.195
2007,"11","11","Mexico",0.287
2007,"11","11","Philippines",0.17
2007,"11","11","Singapore",0.111
2007,"11","11","Thailand",NA
2007,"11","11","Venezuela",0.457
2007,"11","18","Argentina",0.027
2007,"11","18","Bolivia",0.015
2007,"11","18","Brazil",0.134
2007,"11","18","India",0.116
2007,"11","18","Indonesia",0.245
2007,"11","18","Mexico",0.214
2007,"11","18","Philippines",0.152
2007,"11","18","Singapore",0.11
2007,"11","18","Thailand",NA
2007,"11","18","Venezuela",0.435
2007,"11","25","Argentina",0.024
2007,"11","25","Bolivia",0.014
2007,"11","25","Brazil",0.131
2007,"11","25","India",0.088
2007,"11","25","Indonesia",0.192
2007,"11","25","Mexico",0.162
2007,"11","25","Philippines",0.139
2007,"11","25","Singapore",0.116
2007,"11","25","Thailand",NA
2007,"11","25","Venezuela",0.411
2007,"12","02","Argentina",0.024
2007,"12","02","Bolivia",0.016
2007,"12","02","Brazil",0.123
2007,"12","02","India",0.072
2007,"12","02","Indonesia",0.225
2007,"12","02","Mexico",0.159
2007,"12","02","Philippines",0.169
2007,"12","02","Singapore",0.115
2007,"12","02","Thailand",NA
2007,"12","02","Venezuela",0.408
2007,"12","09","Argentina",0.019
2007,"12","09","Bolivia",0.015
2007,"12","09","Brazil",0.105
2007,"12","09","India",0.051
2007,"12","09","Indonesia",0.217
2007,"12","09","Mexico",0.115
2007,"12","09","Philippines",0.141
2007,"12","09","Singapore",0.107
2007,"12","09","Thailand",NA
2007,"12","09","Venezuela",0.441
2007,"12","16","Argentina",0.014
2007,"12","16","Bolivia",0.011
2007,"12","16","Brazil",0.116
2007,"12","16","India",0.045
2007,"12","16","Indonesia",0.183
2007,"12","16","Mexico",0.088
2007,"12","16","Philippines",0.132
2007,"12","16","Singapore",0.116
2007,"12","16","Thailand",NA
2007,"12","16","Venezuela",0.492
2007,"12","23","Argentina",0.014
2007,"12","23","Bolivia",0.01
2007,"12","23","Brazil",0.15
2007,"12","23","India",0.045
2007,"12","23","Indonesia",0.22
2007,"12","23","Mexico",0.069
2007,"12","23","Philippines",0.134
2007,"12","23","Singapore",0.126
2007,"12","23","Thailand",NA
2007,"12","23","Venezuela",0.568
2007,"12","30","Argentina",0.014
2007,"12","30","Bolivia",0.008
2007,"12","30","Brazil",0.194
2007,"12","30","India",0.043
2007,"12","30","Indonesia",0.183
2007,"12","30","Mexico",0.058
2007,"12","30","Philippines",0.171
2007,"12","30","Singapore",0.12
2007,"12","30","Thailand",NA
2007,"12","30","Venezuela",0.509
2008,"01","06","Argentina",0.012
2008,"01","06","Bolivia",0.009
2008,"01","06","Brazil",0.164
2008,"01","06","India",0.036
2008,"01","06","Indonesia",0.219
2008,"01","06","Mexico",0.063
2008,"01","06","Philippines",0.149
2008,"01","06","Singapore",0.138
2008,"01","06","Thailand",NA
2008,"01","06","Venezuela",0.558
2008,"01","13","Argentina",0.014
2008,"01","13","Bolivia",0.022
2008,"01","13","Brazil",0.204
2008,"01","13","India",0.04
2008,"01","13","Indonesia",0.238
2008,"01","13","Mexico",0.057
2008,"01","13","Philippines",0.147
2008,"01","13","Singapore",0.123
2008,"01","13","Thailand",NA
2008,"01","13","Venezuela",0.675
2008,"01","20","Argentina",0.017
2008,"01","20","Bolivia",0.028
2008,"01","20","Brazil",0.175
2008,"01","20","India",0.039
2008,"01","20","Indonesia",0.309
2008,"01","20","Mexico",0.055
2008,"01","20","Philippines",0.16
2008,"01","20","Singapore",0.14
2008,"01","20","Thailand",NA
2008,"01","20","Venezuela",0.773
2008,"01","27","Argentina",0.014
2008,"01","27","Bolivia",0.03
2008,"01","27","Brazil",0.165
2008,"01","27","India",0.038
2008,"01","27","Indonesia",0.3
2008,"01","27","Mexico",0.063
2008,"01","27","Philippines",0.183
2008,"01","27","Singapore",0.14
2008,"01","27","Thailand",NA
2008,"01","27","Venezuela",0.733
2008,"02","03","Argentina",0.017
2008,"02","03","Bolivia",0.028
2008,"02","03","Brazil",0.156
2008,"02","03","India",0.033
2008,"02","03","Indonesia",0.284
2008,"02","03","Mexico",0.062
2008,"02","03","Philippines",0.186
2008,"02","03","Singapore",0.124
2008,"02","03","Thailand",NA
2008,"02","03","Venezuela",0.729
2008,"02","10","Argentina",0.022
2008,"02","10","Bolivia",0.027
2008,"02","10","Brazil",0.18
2008,"02","10","India",0.021
2008,"02","10","Indonesia",0.314
2008,"02","10","Mexico",0.063
2008,"02","10","Philippines",0.175
2008,"02","10","Singapore",0.123
2008,"02","10","Thailand",NA
2008,"02","10","Venezuela",0.659
2008,"02","17","Argentina",0.046
2008,"02","17","Bolivia",0.052
2008,"02","17","Brazil",0.191
2008,"02","17","India",0.025
2008,"02","17","Indonesia",0.28
2008,"02","17","Mexico",0.064
2008,"02","17","Philippines",0.164
2008,"02","17","Singapore",0.122
2008,"02","17","Thailand",NA
2008,"02","17","Venezuela",0.624
2008,"02","24","Argentina",0.041
2008,"02","24","Bolivia",0.033
2008,"02","24","Brazil",0.233
2008,"02","24","India",0.026
2008,"02","24","Indonesia",0.233
2008,"02","24","Mexico",0.058
2008,"02","24","Philippines",0.115
2008,"02","24","Singapore",0.116
2008,"02","24","Thailand",NA
2008,"02","24","Venezuela",0.544
2008,"03","02","Argentina",0.058
2008,"03","02","Bolivia",0.028
2008,"03","02","Brazil",0.27
2008,"03","02","India",0.025
2008,"03","02","Indonesia",0.193
2008,"03","02","Mexico",0.065
2008,"03","02","Philippines",0.116
2008,"03","02","Singapore",0.108
2008,"03","02","Thailand",NA
2008,"03","02","Venezuela",0.522
2008,"03","09","Argentina",0.099
2008,"03","09","Bolivia",0.043
2008,"03","09","Brazil",0.335
2008,"03","09","India",0.026
2008,"03","09","Indonesia",0.267
2008,"03","09","Mexico",0.054
2008,"03","09","Philippines",0.105
2008,"03","09","Singapore",0.106
2008,"03","09","Thailand",NA
2008,"03","09","Venezuela",0.424
2008,"03","16","Argentina",0.084
2008,"03","16","Bolivia",0.033
2008,"03","16","Brazil",0.447
2008,"03","16","India",0.015
2008,"03","16","Indonesia",0.231
2008,"03","16","Mexico",0.055
2008,"03","16","Philippines",0.097
2008,"03","16","Singapore",0.108
2008,"03","16","Thailand",NA
2008,"03","16","Venezuela",0.31
2008,"03","23","Argentina",0.075
2008,"03","23","Bolivia",0.04
2008,"03","23","Brazil",0.702
2008,"03","23","India",0.021
2008,"03","23","Indonesia",0.241
2008,"03","23","Mexico",0.069
2008,"03","23","Philippines",0.083
2008,"03","23","Singapore",0.113
2008,"03","23","Thailand",NA
2008,"03","23","Venezuela",0.483
2008,"03","30","Argentina",0.07
2008,"03","30","Bolivia",0.041
2008,"03","30","Brazil",0.957
2008,"03","30","India",0.021
2008,"03","30","Indonesia",0.268
2008,"03","30","Mexico",0.065
2008,"03","30","Philippines",0.084
2008,"03","30","Singapore",0.109
2008,"03","30","Thailand",NA
2008,"03","30","Venezuela",0.374
2008,"04","06","Argentina",0.082
2008,"04","06","Bolivia",0.064
2008,"04","06","Brazil",1
2008,"04","06","India",0.024
2008,"04","06","Indonesia",0.274
2008,"04","06","Mexico",0.078
2008,"04","06","Philippines",0.086
2008,"04","06","Singapore",0.126
2008,"04","06","Thailand",NA
2008,"04","06","Venezuela",0.309
2008,"04","13","Argentina",0.06
2008,"04","13","Bolivia",0.044
2008,"04","13","Brazil",0.758
2008,"04","13","India",0.016
2008,"04","13","Indonesia",0.283
2008,"04","13","Mexico",0.078
2008,"04","13","Philippines",0.083
2008,"04","13","Singapore",0.145
2008,"04","13","Thailand",NA
2008,"04","13","Venezuela",0.27
2008,"04","20","Argentina",0.063
2008,"04","20","Bolivia",0.059
2008,"04","20","Brazil",0.662
2008,"04","20","India",0.026
2008,"04","20","Indonesia",0.239
2008,"04","20","Mexico",0.081
2008,"04","20","Philippines",0.077
2008,"04","20","Singapore",0.139
2008,"04","20","Thailand",NA
2008,"04","20","Venezuela",0.259
2008,"04","27","Argentina",0.053
2008,"04","27","Bolivia",0.046
2008,"04","27","Brazil",0.451
2008,"04","27","India",0.018
2008,"04","27","Indonesia",0.27
2008,"04","27","Mexico",0.063
2008,"04","27","Philippines",0.078
2008,"04","27","Singapore",0.146
2008,"04","27","Thailand",NA
2008,"04","27","Venezuela",0.239
2008,"05","04","Argentina",0.043
2008,"05","04","Bolivia",0.054
2008,"05","04","Brazil",0.309
2008,"05","04","India",0.014
2008,"05","04","Indonesia",0.259
2008,"05","04","Mexico",0.071
2008,"05","04","Philippines",0.075
2008,"05","04","Singapore",0.142
2008,"05","04","Thailand",NA
2008,"05","04","Venezuela",0.222
2008,"05","11","Argentina",0.029
2008,"05","11","Bolivia",0.031
2008,"05","11","Brazil",0.249
2008,"05","11","India",0.015
2008,"05","11","Indonesia",0.252
2008,"05","11","Mexico",0.066
2008,"05","11","Philippines",0.077
2008,"05","11","Singapore",0.137
2008,"05","11","Thailand",NA
2008,"05","11","Venezuela",0.227
2008,"05","18","Argentina",0.034
2008,"05","18","Bolivia",0.027
2008,"05","18","Brazil",0.229
2008,"05","18","India",0.021
2008,"05","18","Indonesia",0.236
2008,"05","18","Mexico",0.079
2008,"05","18","Philippines",0.076
2008,"05","18","Singapore",0.139
2008,"05","18","Thailand",NA
2008,"05","18","Venezuela",0.238
2008,"05","25","Argentina",0.024
2008,"05","25","Bolivia",0.028
2008,"05","25","Brazil",0.197
2008,"05","25","India",0.021
2008,"05","25","Indonesia",0.231
2008,"05","25","Mexico",0.101
2008,"05","25","Philippines",0.085
2008,"05","25","Singapore",0.115
2008,"05","25","Thailand",NA
2008,"05","25","Venezuela",0.207
2008,"06","01","Argentina",0.022
2008,"06","01","Bolivia",0.06
2008,"06","01","Brazil",0.124
2008,"06","01","India",0.018
2008,"06","01","Indonesia",0.23
2008,"06","01","Mexico",0.142
2008,"06","01","Philippines",0.079
2008,"06","01","Singapore",0.113
2008,"06","01","Thailand",NA
2008,"06","01","Venezuela",0.214
2008,"06","08","Argentina",0.017
2008,"06","08","Bolivia",0.036
2008,"06","08","Brazil",0.105
2008,"06","08","India",0.03
2008,"06","08","Indonesia",0.181
2008,"06","08","Mexico",0.12
2008,"06","08","Philippines",0.081
2008,"06","08","Singapore",0.123
2008,"06","08","Thailand",NA
2008,"06","08","Venezuela",0.216
2008,"06","15","Argentina",0.014
2008,"06","15","Bolivia",0.037
2008,"06","15","Brazil",0.1
2008,"06","15","India",0.045
2008,"06","15","Indonesia",0.186
2008,"06","15","Mexico",0.097
2008,"06","15","Philippines",0.084
2008,"06","15","Singapore",0.118
2008,"06","15","Thailand",NA
2008,"06","15","Venezuela",0.226
2008,"06","22","Argentina",0.014
2008,"06","22","Bolivia",0.027
2008,"06","22","Brazil",0.065
2008,"06","22","India",0.052
2008,"06","22","Indonesia",0.148
2008,"06","22","Mexico",0.109
2008,"06","22","Philippines",0.079
2008,"06","22","Singapore",0.124
2008,"06","22","Thailand",NA
2008,"06","22","Venezuela",0.198
2008,"06","29","Argentina",0.014
2008,"06","29","Bolivia",0.018
2008,"06","29","Brazil",0.048
2008,"06","29","India",0.062
2008,"06","29","Indonesia",0.14
2008,"06","29","Mexico",0.103
2008,"06","29","Philippines",0.091
2008,"06","29","Singapore",0.126
2008,"06","29","Thailand",NA
2008,"06","29","Venezuela",0.182
2008,"07","06","Argentina",0.014
2008,"07","06","Bolivia",0.021
2008,"07","06","Brazil",0.045
2008,"07","06","India",0.051
2008,"07","06","Indonesia",0.147
2008,"07","06","Mexico",0.109
2008,"07","06","Philippines",0.099
2008,"07","06","Singapore",0.122
2008,"07","06","Thailand",NA
2008,"07","06","Venezuela",0.181
2008,"07","13","Argentina",0.014
2008,"07","13","Bolivia",0.018
2008,"07","13","Brazil",0.03
2008,"07","13","India",0.056
2008,"07","13","Indonesia",0.146
2008,"07","13","Mexico",0.131
2008,"07","13","Philippines",0.082
2008,"07","13","Singapore",0.133
2008,"07","13","Thailand",NA
2008,"07","13","Venezuela",0.178
2008,"07","20","Argentina",0.012
2008,"07","20","Bolivia",0.014
2008,"07","20","Brazil",0.028
2008,"07","20","India",0.052
2008,"07","20","Indonesia",0.146
2008,"07","20","Mexico",0.132
2008,"07","20","Philippines",0.087
2008,"07","20","Singapore",0.133
2008,"07","20","Thailand",NA
2008,"07","20","Venezuela",0.175
2008,"07","27","Argentina",0.01
2008,"07","27","Bolivia",0.01
2008,"07","27","Brazil",0.032
2008,"07","27","India",0.071
2008,"07","27","Indonesia",0.155
2008,"07","27","Mexico",0.128
2008,"07","27","Philippines",0.099
2008,"07","27","Singapore",0.139
2008,"07","27","Thailand",NA
2008,"07","27","Venezuela",0.18
2008,"08","03","Argentina",0.012
2008,"08","03","Bolivia",0.007
2008,"08","03","Brazil",0.027
2008,"08","03","India",0.078
2008,"08","03","Indonesia",0.161
2008,"08","03","Mexico",0.123
2008,"08","03","Philippines",0.115
2008,"08","03","Singapore",0.122
2008,"08","03","Thailand",NA
2008,"08","03","Venezuela",0.17
2008,"08","10","Argentina",0.012
2008,"08","10","Bolivia",0.007
2008,"08","10","Brazil",0.024
2008,"08","10","India",0.09
2008,"08","10","Indonesia",0.123
2008,"08","10","Mexico",0.137
2008,"08","10","Philippines",0.115
2008,"08","10","Singapore",0.121
2008,"08","10","Thailand",NA
2008,"08","10","Venezuela",0.177
2008,"08","17","Argentina",0.012
2008,"08","17","Bolivia",0.005
2008,"08","17","Brazil",0.035
2008,"08","17","India",0.109
2008,"08","17","Indonesia",0.13
2008,"08","17","Mexico",0.125
2008,"08","17","Philippines",0.141
2008,"08","17","Singapore",0.113
2008,"08","17","Thailand",NA
2008,"08","17","Venezuela",0.174
2008,"08","24","Argentina",0.014
2008,"08","24","Bolivia",0.01
2008,"08","24","Brazil",0.029
2008,"08","24","India",0.175
2008,"08","24","Indonesia",0.146
2008,"08","24","Mexico",0.135
2008,"08","24","Philippines",0.135
2008,"08","24","Singapore",0.121
2008,"08","24","Thailand",NA
2008,"08","24","Venezuela",0.173
2008,"08","31","Argentina",0.017
2008,"08","31","Bolivia",0.017
2008,"08","31","Brazil",0.031
2008,"08","31","India",0.222
2008,"08","31","Indonesia",0.158
2008,"08","31","Mexico",0.157
2008,"08","31","Philippines",0.164
2008,"08","31","Singapore",0.115
2008,"08","31","Thailand",NA
2008,"08","31","Venezuela",0.187
2008,"09","07","Argentina",0.014
2008,"09","07","Bolivia",0.017
2008,"09","07","Brazil",0.033
2008,"09","07","India",0.232
2008,"09","07","Indonesia",0.171
2008,"09","07","Mexico",0.191
2008,"09","07","Philippines",0.107
2008,"09","07","Singapore",0.118
2008,"09","07","Thailand",NA
2008,"09","07","Venezuela",0.164
2008,"09","14","Argentina",0.012
2008,"09","14","Bolivia",0.011
2008,"09","14","Brazil",0.025
2008,"09","14","India",0.249
2008,"09","14","Indonesia",0.164
2008,"09","14","Mexico",0.2
2008,"09","14","Philippines",0.157
2008,"09","14","Singapore",0.108
2008,"09","14","Thailand",0.104
2008,"09","14","Venezuela",0.171
2008,"09","21","Argentina",0.012
2008,"09","21","Bolivia",0.008
2008,"09","21","Brazil",0.026
2008,"09","21","India",0.262
2008,"09","21","Indonesia",0.15
2008,"09","21","Mexico",0.208
2008,"09","21","Philippines",0.123
2008,"09","21","Singapore",0.107
2008,"09","21","Thailand",0.125
2008,"09","21","Venezuela",0.178
2008,"09","28","Argentina",0.014
2008,"09","28","Bolivia",0.01
2008,"09","28","Brazil",0.025
2008,"09","28","India",0.244
2008,"09","28","Indonesia",0.115
2008,"09","28","Mexico",0.259
2008,"09","28","Philippines",0.1
2008,"09","28","Singapore",0.105
2008,"09","28","Thailand",0.118
2008,"09","28","Venezuela",0.176
2008,"10","05","Argentina",0.017
2008,"10","05","Bolivia",0.012
2008,"10","05","Brazil",0.025
2008,"10","05","India",0.215
2008,"10","05","Indonesia",0.165
2008,"10","05","Mexico",0.243
2008,"10","05","Philippines",0.096
2008,"10","05","Singapore",0.112
2008,"10","05","Thailand",0.112
2008,"10","05","Venezuela",0.197
2008,"10","12","Argentina",0.014
2008,"10","12","Bolivia",0.014
2008,"10","12","Brazil",0.028
2008,"10","12","India",0.23
2008,"10","12","Indonesia",0.162
2008,"10","12","Mexico",0.224
2008,"10","12","Philippines",0.1
2008,"10","12","Singapore",0.11
2008,"10","12","Thailand",0.113
2008,"10","12","Venezuela",0.216
2008,"10","19","Argentina",0.014
2008,"10","19","Bolivia",0.016
2008,"10","19","Brazil",0.044
2008,"10","19","India",0.232
2008,"10","19","Indonesia",0.189
2008,"10","19","Mexico",0.217
2008,"10","19","Philippines",0.102
2008,"10","19","Singapore",0.109
2008,"10","19","Thailand",0.113
2008,"10","19","Venezuela",0.233
2008,"10","26","Argentina",0.024
2008,"10","26","Bolivia",0.03
2008,"10","26","Brazil",0.046
2008,"10","26","India",0.235
2008,"10","26","Indonesia",0.192
2008,"10","26","Mexico",0.201
2008,"10","26","Philippines",0.103
2008,"10","26","Singapore",0.105
2008,"10","26","Thailand",0.122
2008,"10","26","Venezuela",0.251
2008,"11","02","Argentina",0.029
2008,"11","02","Bolivia",0.021
2008,"11","02","Brazil",0.049
2008,"11","02","India",0.193
2008,"11","02","Indonesia",0.18
2008,"11","02","Mexico",0.179
2008,"11","02","Philippines",0.107
2008,"11","02","Singapore",0.117
2008,"11","02","Thailand",0.136
2008,"11","02","Venezuela",0.267
2008,"11","09","Argentina",0.031
2008,"11","09","Bolivia",0.025
2008,"11","09","Brazil",0.061
2008,"11","09","India",0.161
2008,"11","09","Indonesia",0.207
2008,"11","09","Mexico",0.17
2008,"11","09","Philippines",0.097
2008,"11","09","Singapore",0.11
2008,"11","09","Thailand",0.146
2008,"11","09","Venezuela",0.241
2008,"11","16","Argentina",0.031
2008,"11","16","Bolivia",0.032
2008,"11","16","Brazil",0.059
2008,"11","16","India",0.12
2008,"11","16","Indonesia",0.205
2008,"11","16","Mexico",0.148
2008,"11","16","Philippines",0.085
2008,"11","16","Singapore",0.109
2008,"11","16","Thailand",0.159
2008,"11","16","Venezuela",0.205
2008,"11","23","Argentina",0.024
2008,"11","23","Bolivia",0.036
2008,"11","23","Brazil",0.059
2008,"11","23","India",0.095
2008,"11","23","Indonesia",0.226
2008,"11","23","Mexico",0.136
2008,"11","23","Philippines",0.091
2008,"11","23","Singapore",0.115
2008,"11","23","Thailand",0.149
2008,"11","23","Venezuela",0.223
2008,"11","30","Argentina",0.017
2008,"11","30","Bolivia",0.031
2008,"11","30","Brazil",0.041
2008,"11","30","India",0.075
2008,"11","30","Indonesia",0.21
2008,"11","30","Mexico",0.12
2008,"11","30","Philippines",0.086
2008,"11","30","Singapore",0.109
2008,"11","30","Thailand",0.123
2008,"11","30","Venezuela",0.237
2008,"12","07","Argentina",0.014
2008,"12","07","Bolivia",0.037
2008,"12","07","Brazil",0.07
2008,"12","07","India",0.068
2008,"12","07","Indonesia",0.195
2008,"12","07","Mexico",0.102
2008,"12","07","Philippines",0.088
